Category,Product Name,Price_PKR,Raw_Specs,Source,Brand,VRAM,RAM,Storage
Laptop,Acer Predator Helios Neo 16S AI PHN16S-71-956N Gaming Laptop Intel Core Ultra 9-275HX 16GB DDR5 1TB SSD NVIDIA RTX 5060 8GB Graphics 16″ WQXGA OLED 240Hz Windows 11 Home,480000,,ZahComputers,Acer,,16.0,
Laptop,"Acer Predator Helios Neo 16S AI PHN16S-71-97CK Gaming Laptop Intel Core Ultra 9 275HX, 16GB DDR5 1TB SSD NVIDIA RTX 5070 8GB Graphics 16″ WQXGA OLED 240Hz Windows 11 Home",550000,,ZahComputers,Acer,,16.0,
Laptop,Acer Predator Helios 18 AI PH18-73-96Y0 Gaming Laptop Intel Core Ultra 9 275HX 32GB DDR5 1TB SSD NVIDIA RTX 5080 16GB Graphics 18″ WQXGA IPS Mini LED 250Hz Windows 11 Home,910000,,ZahComputers,Acer,,32.0,
Laptop,"Acer Predator Helios 16 AI PH16-73-95Q8 Gaming Laptop Intel Core Ultra 9 275HX 64GB DDR5 2TB SSD NVIDIA RTX 5090 24GB Graphics 16″ WQXGA OLED 240Hz, Windows 11 Home",1249000,,ZahComputers,Acer,,64.0,
Laptop,Asus Zenbook UX3405CA Intel Core Ultra 7 255H 16GB DDR5 512GB SSD Intel Arc Graphics 14″ FHD+ OLED 60Hz Touch Screen Windows 11 Home Jasper Grey,262000,,ZahComputers,Asus,,16.0,512.0
Laptop,Dell 15 DC15250 Intel Core i5 13th Gen 8GB 512GB SSD 15.6″ FHD 120Hz IPS Display Backlit KB Dos Carbon Black,148000,,ZahComputers,Dell,,8.0,512.0
Laptop,HP EliteBook 840 G11 Ultra 5 14″ Display 32GB Ram 512GB SSD Window 11,205000,,ZahComputers,Hp,,32.0,512.0
Laptop,Lenovo Legion 5 16IAX10 Intel Core U9 275HX 32GB RAM DDR5-5600 1TB SSD 16″ WQXGA (2560×1600) OLED 500nits Display RTX 5070 8GB GDDR7 Backlit Keyboard 24-Zone RGB Win 11 Home Eclipse Black,630000,,ZahComputers,Lenovo,,32.0,
Laptop,Lenovo LOQ 15IAX9E Intel Core i5 12th Gen 16GB D5 512GB SSD 15.6 FHD IPS 144Hz Display NVIDIA RTX 2050 4GB Graphics Backlit KB DOS Luna Grey,182000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,HP Victus 15-FB3093DX AMD Ryzen 7 16GB D5 512GB SSD 15.6″ FHD Display NVIDIA GeForce RTX 4050 6GB Graphics Backlit KB Win11 Mica Silver,233000,,ZahComputers,Hp,,16.0,512.0
Laptop,"Acer Nitro V 16 ANV16-41-R2YJ Gaming Laptop AMD Ryzen 7-8845HS 16GB DDR5, 512GB SSD, NVIDIA RTX 4060 8GB Graphics 16″ WUXGA IPS 165Hz DOS Black",310000,,ZahComputers,Acer,,16.0,512.0
Laptop,Acer Nitro V 15 ANV15-52-99CV Gaming Laptop 13th Gen Core i9-13900H 16GB DDR5 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 165Hz DOS,335000,,ZahComputers,Acer,,16.0,512.0
Laptop,Acer Predator Helios 18 AI PH18-73-99HE Gaming Laptop Intel Core Ultra 9 275HX 96GB DDR5 2TB SSD NVIDIA RTX 5090 24GB Graphics 18 WQUXGA 4K IPS Mini LED 120Hz Windows 11 Home,1299000,,ZahComputers,Acer,,,96.0
Laptop,Asus TUF A15 FA507UV-8945 Gaming Laptop AMD Ryzen 9 8945H 16GB RAM DDR5 512GB SSD NVIDIA RTX 4060 8GB Graphics Card 15.6″ WQHD 2.5K IPS 165Hz Windows 11 Home Eclipse Gray,420000,,ZahComputers,Asus,,16.0,512.0
Laptop,HP OMEN 16-AP0167AX Gaming Laptop – AMD Ryzen 9 8940HX 16GB RAM 512GB SSD RTX 5060 8GB 16” 2K Display – Shadow Black,420000,,ZahComputers,Hp,,16.0,512.0
Laptop,"Lenovo ThinkBook 14 Gen 8 – Intel Core Ultra 7 255H, 16GB RAM, 512GB SSD, 14″ WUXGA IPS, Intel Arc Graphics, Backlit Keyboard, Fingerprint Reader DOS",250000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,Asus Expertbook B1403CVA-I516G512D Intel Core i5 1334U 13th Gen 16GB D5 512GB SSD 14.0″ FHD Backlit KB Fingerprint Reader DOS Gentle Gray,150000,,ZahComputers,Asus,,16.0,512.0
Laptop,Asus Vivobook S 14 K5406SA-PP075W Intel Core Ultra 7 256V 16GB D5 1TB SSD 14.0″ 3K OLED Backlit KB Win11 Black,355000,,ZahComputers,Asus,,16.0,
Laptop,Asus Vivobook Pro15 N6506CU-MA018 Ultra 7-255H 16GB 1TB SSD 15.6 OLED Nvidia 8GB RTX 4050 GDDR6 Backlit KB Dos Silver,440000,,ZahComputers,Asus,,16.0,
Laptop,Asus Vivobook Pro15 N6506MV-MA022 Ultra 7-155H 16GB 1TB SSD 15.6 OLED Nvidia 8GB RTX 4060 GDDR6 Backlit KB Dos Silver,390000,,ZahComputers,Asus,,16.0,
Laptop,Asus Vivobook S 15 K5507QA-MA048W Snapdragon X Plus X1P 42 100 16GB D5 1TB SSD 15.6″ 3K OLED Win11 Cool Silver,335000,,ZahComputers,Asus,,16.0,
Laptop,Lenovo Legion 5 16IAX10 Gaming Laptop 16″ WQXGA IPS 240Hz Display Intel Core Ultra 9 275HX 32GB RAM 1TB SSD GeForce RTX 5060 8GB Win11 English KB Storm Grey,468000,,ZahComputers,Lenovo,,32.0,
Laptop,"MSI Katana 15 HX 14th Gen i7-14650HX 16GB DDR5 RAM 1TB SSD 15.6’’ (QHD, 2560×1440) 165Hz NVIDIA RTX 5070/8GB Graphic, 4-ZONE RGB Backlit Keyboard Black Windows 11 ENG KB",470000,,ZahComputers,Msi,,16.0,
Laptop,Lenovo LOQ 15IRX9 Intel Core i5 13450HX 13th Gen 24GB D5 512GB SSD 15.6″ FHD Display NVIDIA GeForce RTX 4050 6GB Graphics Backlit KB Dos Luna Grey,269000,,ZahComputers,Lenovo,,,512.0
Laptop,"Lenovo Legion 5 151RX10 I7-14700HX 2x 8GB SO-DIMM DDR5-4800 1TB SSD M.2 2242 PCIe 4.0×4 NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 15.6″ WQXGA OLED 165Hz Laptop",450000,,ZahComputers,Lenovo,,8.0,
Laptop,ASUS ROG STRIX G16 G614FM-WS94 Gaming Laptop  AMD Ryzen 9 9955HX 16GB 1TB SSD NVIDIA GeForce RTX 5060 8GB 16″ WUXGA Gray Gaming Laptop,540000,,ZahComputers,Asus,,16.0,
Laptop,"Lenovo ThinkBook 16 G8 IAL Intel Core Ultra 7 255H Processor 16GB DDR5 Ram 512GB SSD 16″ WUXGA (1920 x 1200) IPS LED Display (300nits, 60Hz) Intel® Arc 140T GPU Backlit Keyboard Arctic Grey",255000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,ASUS Expert Book B1503CVA-I516512G8D 13th Gen Core i5-1334U Intel UHD Graphics 15.6″ FHD Laptop,153000,,ZahComputers,Asus,,,
Laptop,Microsoft 8WX-00002 Surface Slim Pen 2 Commercial Matte Black,33000,,ZahComputers,Other,,,
Laptop,Microsoft Surface Pro Signature Keyboard Cover with Fingerprint Reader Black,60000,,ZahComputers,Other,,,
Laptop,Microsoft Surface Pro 10 ZDX-00007 Intel Core Ultra 7 165U Processor 16GB RAM 1TB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,475000,,ZahComputers,Other,,16.0,
Laptop,Microsoft Surface Pro 10 ZDW-00007 Intel Core Ultra 7 165U Processor 16GB RAM 512GB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,415000,,ZahComputers,Other,,16.0,512.0
Laptop,Microsoft Surface Pro 10 ZDV-00007 Intel Core Ultra 7 165U Processor 16GB RAM 256GB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,390000,,ZahComputers,Other,,16.0,256.0
Laptop,Microsoft Surface Pro 10 ZDT-00007 Intel Core Ultra 5 135U Processor 16GB RAM 256GB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,320000,,ZahComputers,Other,,16.0,256.0
Laptop,HP OmniBook X Flip 16-AS0023DX Intel Core Ultra 7 256V 16GB 1TB SSD 16″ 2K Touchscreen x360 Display Backlit KB Win11 Eclipse Gray,260000,,ZahComputers,Hp,,16.0,
Laptop,Acer Nitro Lite NL16-71G-55JR Intel Core i5-13420H 13th Gen 16GB D5 512GB SSD 16″ WUXGA IPS 165Hz Display NVIDIA GeForce RTX 3050 6GB Graphics Backlit KB Win11 Pearl White,199000,,ZahComputers,Acer,,16.0,512.0
Laptop,Lenovo ThinkBook 14 G7 – Meteor Lake – 14th Gen Core Ultra 7 155H 16GB 512-GB SSD Intel Integrated Arc Graphics 14″ WUXGA 1200p IPS 300nits Display DolbyAudio Backlit KB FP Reader TPM 2.0 Arctic Grey,235000,,ZahComputers,Lenovo,,16.0,
Laptop,"HP 15-FD0558NIA Laptop, Intel Core i7-1355U, 8GB DDR4 3200MHz, 512GB PCIe NVMe SSD, Intel Iris Xe Graphics, 15.6″ FHD Anti-Glare Display, Backlit Keyboard, Natural Silver",185000,,ZahComputers,Hp,,8.0,512.0
Laptop,"Dell Alienware 16 Aurora Intel Core 7 240H Processor 1TB SSD 32GB DDR5 Ram NVIDIA GeForce RTX 5060 8GB 16.0″ WQXGA+ (2560 x 1600) Anti-Glare Display 120Hz, 300 nits Windows 11 Home",450000,,ZahComputers,Dell,,32.0,
Laptop,Lenovo Legion Pro 5 Gen 10 – Intel Core™ Ultra 9 275HX Windows 11 Home 64 – NVIDIA GeForce RTX™ 5070 Ti Laptop GPU 12GB GDDR7 – 32 GB DDR5 – 1 TB SSD M.2 2242 PCIe Gen4 TLC – 16″ WQXGA (2560 x 1600) OLED Glare Non-Touch HDR 1000 True Black 100%DCI-P3 500 nits 165Hz Window 11 Home,780000,,ZahComputers,Lenovo,,12.0,
Laptop,"HP OMEN Slim Gaming Laptop 16-AN0119NR Intel Core Ultra 9 285H Processor 1TB SSD 16GB DDR5 Ram NVIDIA® GeForce RTX™ 5070 8GB 16.0″ WQXGA (2560×1600) IPS LED Display (240Hz, 500nits) 4-Zone RGB Backlit Keyboard Windows 11 Shadow Black",595000,,ZahComputers,Hp,,16.0,
Laptop,"Lenovo LOQ 15IRX9 Gaming Laptop 13th Gen Core i7-13650HX, 24GB DDR5, 512GB SSD, NVIDIA RTX 3050 6GB Graphics, 15.6″ FHD IPS 144Hz, DOS, Luna Grey",260000,,ZahComputers,Lenovo,,,512.0
Laptop,"Asus TUF F16 Gaming Laptop 14th Gen Core i7-14650HX, 32GB DDR5, 1TB SSD, NVIDIA RTX 5060 8GB Graphics, 16.1″ FHD+ IPS 165Hz, Windows 11 Home, Jaeger Gray",435000,,ZahComputers,Asus,,32.0,
Laptop,"Lenovo LOQ 15 Gaming Laptop 12th Gen Core i5-12450HX, 24GB DDR5, 512GB SSD, NVIDIA RTX 4050 6GB Graphics, 15.6″ FHD IPS 144Hz, DOS, Luna Grey",250000,,ZahComputers,Lenovo,,,512.0
Laptop,Lenovo Yoga 7 2-in-1 16IML9 Laptop Intel Core Ultra 7 155U 16GB 1TB Backlit KB 16″ WUXGA IPS Display Windows 11 Storm Grey,245000,,ZahComputers,Lenovo,,16.0,
Laptop,"Acer Predator Helios Neo 16S AI PHN16S-71-99SA Gaming Laptop Intel Core Ultra 9-275HX, 32GB DDR5, 1TB SSD, NVIDIA RTX 5070Ti 12GB Graphics, 16″ OLED WQXGA 240Hz, Windows 11 Home",670000,,ZahComputers,Acer,,32.0,
Laptop,"Acer Predator Helios 18 AI PH18-73-96CY Gaming Laptop Intel Core Ultra 9-275HX, 64GB DDR5, 1TB SSD, NVIDIA RTX 5080 16GB Graphics, 18″ WQXGA IPS Mini LED 250Hz, Windows 11 Home",955000,,ZahComputers,Acer,,64.0,
Laptop,ASUS TUF Gaming A14 FA401WU-RG047W Ryzen AI 9 HX370 32GB 1TB 14 WUXGA RTX 4050 6GB Win11,510000,,ZahComputers,Asus,,32.0,
Laptop,ASUS TUF Gaming A15 FA506NCR-HN129 AMD Ryzen 7 16GB D5 512GB SSD 15.6″ FHD 144Hz RTX 3050 4GB RGB B/L KB Dos Black,240000,,ZahComputers,Asus,,16.0,512.0
Laptop,HP 250 G10 Intel Core i5 13th Gen 8GB 512GB SSD 15.6 FHD Dos Silver,150000,,ZahComputers,Hp,,8.0,512.0
Laptop,HP OmniBook 5 Flip 14-FP0023DX Intel Core 7 150U 16GB 512GB SSD 14″ 2K Touchscreen x360 Display Backlit KB Win11 Glacier Gray,198000,,ZahComputers,Hp,,16.0,512.0
Laptop,"HP Victus 15-FA2013DX Gaming Laptop 13th Gen Core i5-13420H, 8GB DDR4, 512GB SSD, NVIDIA RTX 3050 6GB Graphics, 15.6″ FHD IPS 144Hz, Windows 11 Home, Mica Silver",192000,,ZahComputers,Hp,,8.0,512.0
Laptop,Lenovo ThinkPad E16 G2 Intel Core Ultra 5 125H 8GB 512GB SSD 16 WUXGA Backlit KB Dos Graphite Black,225000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"HP OmniBook 5 Flip 14-FP0013DX x360 Premium Copilot AI Business Laptop – Intel Core 5 120U, 8GB DDR5 Ram, 512GB SSD, 14 Inches 2K (1920 x 1200),Touch Screen X360, Wifi 6, Backlit Keyboard, Windows 11 Home (Glacier Silver)",185000,,ZahComputers,Hp,,8.0,512.0
Laptop,Lenovo ThinkPad E16 G2 Intel Core Ultra 5 125U 8GB 512GB SSD 16″ WUXGA Backlit KB Dos Graphite Black,230000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,HP OmniBook X Flip 14-FM0023DX Intel Core Ultra 7 256V 16GB 1TB SSD 14″ 2K Touchscreen x360 Display Backlit KB Fingerprint Reader Win11 Atmospheric Blue,255000,,ZahComputers,Hp,,16.0,
Laptop,Dell Inspiron 16 5640 Intel Core 7 150U 16GB DDR5 1TB SSD Intel Graphics 16″ FHD+ IPS 60Hz Backlit Keyboard,262000,,ZahComputers,Dell,,16.0,
Laptop,Dell Inspiron 16 5640 13th Gen Core i5-1334U 16GB DDR5 512GB SSD Intel Iris Xe Graphics 16″ FHD+ 60Hz Backlit Keyboard,203000,,ZahComputers,Dell,,16.0,512.0
Laptop,Dell Inspiron 15 3530 Core i7 13th Gen 1355U 16GB RAM 512GB SSD 15.6″ FHD Display Intel Graphics Platinum Silver,202000,,ZahComputers,Dell,,16.0,512.0
Laptop,Dell Inspiron 15 3530 Core i3 13th Gen 1305U 8GB RAM 512GB SSD 15.6″ FHD Display Intel Graphics Platinum Silver,125000,,ZahComputers,Dell,,8.0,512.0
Laptop,Dell Latitude 15 5550 Intel Core Ultra 7-155U 8GB RAM 512GB SSD 15.6″ FHD Silver Dos,360000,,ZahComputers,Dell,,8.0,512.0
Laptop,Dell Latitude 15 5550 Intel Core Ultra 5-125U 8GB RAM 512GB SSD 15.6″ FHD Silver Dos,300000,,ZahComputers,Dell,,8.0,512.0
Laptop,Dell Latitude 5450 Intel Core Ultra 7-155U 8GB RAM 512GB SSD 14″ FHD  Silver Dos,360000,,ZahComputers,Dell,,8.0,512.0
Laptop,Dell Latitude 5450 Intel Core Ultra 5-125U 8GB RAM 512GB SSD 14″ FHD  Silver Dos,320000,,ZahComputers,Dell,,8.0,512.0
Laptop,"HP OmniBook 7 FlipNGAI 16 2 in 1 16-AU0773CL Intel Core Ultra 7-258V, 32GB DDR5, 1TB SSD, 16″ 3K OLED UWVA Touch Screen, Backlit Keyboard, Windows 11 Home, Glacier Silver",395000,,ZahComputers,Hp,,32.0,
Laptop,"HP 15-FD0229NIA 13th Gen Core i7-1355U, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit Keyboard, 15.6″ FHD, DOS",177500,,ZahComputers,Hp,,8.0,512.0
Laptop,Asus ROG Strix SCAR 18 G835LX-XS97 Intel Core Ultra 9 32GB 2TB SSD 18″ WQXGA Display NVIDIA GeForce RTX 5090 24GB Graphics Backlight KB Win11 Black Gaming Laptop,1640000,,ZahComputers,Asus,,32.0,
Laptop,Asus ROG Strix G815LW-G18.U95080 Intel Core Ultra 9 32GB 2TB SSD 18″ WQXGA Display NVIDIA GeForce RTX 5080 16GB Graphics Backlit KB Win11 Eclipse Black Gaming Laptop,1200000,,ZahComputers,Asus,,32.0,
Laptop,HP Omen Max 16-AH0097NR Intel Core Ultra 9 32GB 1TB SSD 16″ WQXGA 240Hz Display NVIDIA GeForce RTX 5080 16GB Graphics Backlit KB Windows 11 Shadow Black Gaming Laptop,970000,,ZahComputers,Hp,,32.0,
Laptop,MSI Vector 16 HX AI A2XWHG-061US Intel Core Ultra 7 16GB D5 512GB 16″ FHD IPS 144Hz Display NVIDIA GeForce RTX 5070Ti 12GB Graphics Backlit KB Win11 Home Cosmo Gray Gaming Laptop,690000,,ZahComputers,Msi,,16.0,512.0
Laptop,Dell Vostro 3530 Intel Core i3 13th Gen 8GB 512GB SSD 15.6″ FHD Display Dos Black,108000,,ZahComputers,Dell,,8.0,512.0
Laptop,HP Laptop 15-FD0499NIA13th Gen Core i5 8GB RAM 512GB SSD 15.6″ FHD Display Backlit Keyboard DOS Silver,148000,,ZahComputers,Hp,,8.0,512.0
Laptop,HP Victus 15 FB2082WM AMD Ryzen 5 8640HS 8GB 512GB SSD 15.6 FHD IPS 144Hz Display NVIDIA RTX 4050 6GB Backlit KB Win11 Mica Silver,232000,,ZahComputers,Hp,,8.0,512.0
Laptop,ASUS ROG Strix SCAR 18 G835LW-BS97-CB Intel Core Ultra 9 64GB 1TB SSD 18.0″ WQXGA 275Hz NVIDIA GeForce RTX 5080 Black Color,1250000,,ZahComputers,Asus,,64.0,5080.0
Laptop,"HP Victus Gaming Laptop 15-FB2146AX – AMD Ryzen 7 8845HS, 16GB RAM, 512GB SSD, NVIDIA RTX 4060 8GB, 15.6″ FHD 144Hz Display – DOS",295000,,ZahComputers,Hp,,16.0,512.0
Laptop,HP Victus Gaming Laptop 15-FA2701WM | Intel® Core™ i5-13420H 16GB RAM 512GB SSD NVIDIA® GeForce RTX™ 4050 6GB 15.6″ FHD 144Hz Windows 11,230000,,ZahComputers,Hp,,16.0,512.0
Laptop,"HP Victus 15 FB2694WM gaming laptop Ryzen 7 8845HS, 16GB RAM, 1TB SSD, RTX 4060 8GB GPU, 15.6 inch Full HD IPS 144hz 300 nits display, WiFi 6, BT 5.3, Full-size, backlit keyboard, performance blue, Window 11",298000,,ZahComputers,Hp,,16.0,
Laptop,"Lenovo ThinkPad X13 2-in-1 Gen 5 Intel Core Ultra 7 155U 16GB Soldered LPDDR5x-6400 512GB SSD M.2 2280 PCIe 4.0×4 NVMe Opal 2.0 13.3″ WUXGA (1920×1200) IPS 300nits Anti-glare, 100% sRGB, Touch Backlit, English (UK) Windows 11 Pro Black",590000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad X1 Carbon Gen 12 Intel Core Ultra 7 155U 16GB Soldered LPDDR5x-6400 512GB SSD M.2 2280 PCIe 4.0×4 Performance NVMe Opal 2.0 14″ WUXGA (1920×1200) IPS 400nits Anti-glare Backlit, English Windows 11 Pro Black",680000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad X1 Carbon Gen 12 Intel Core Ultra 7 155U 16GB Soldered LPDDR5x-6400 1TB SSD M.2 2280 PCIe 4.0×4 Performance NVMe® Opal 2.0 14″ WUXGA (1920×1200) IPS 400nits Anti-glare Backlit, English (UK) Windows 11 Pro Black",700000,,ZahComputers,Lenovo,,16.0,
Laptop,"Lenovo ThinkPad T16 Gen 1 Intel Core i5-1235U,8GB Base DDR4,512,15.6”FHD,Wi-fi AC 1×1 + BT,FPR,,720p HD Camera,3 Cell 45Whr,65W AC,KYB UK English,W11 Pro",360000,,ZahComputers,Lenovo,,8.0,
Laptop,"Lenovo ThinkPad T14 Gen 5 Intel Core Ultra 7 155U 1x 16GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 400nits Anti-glare Backlit, English (UK) NO OS Black",450000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad T14 GEN 3 Intel Core i5-1235U,8GB Base DDR4,512,14″ WUXGA (1920×1200) IPS 300nits Anti-glare Touchscreen FPR,720p HD Camera,KYB UK English,W11 Pro",400000,,ZahComputers,Lenovo,,8.0,
Laptop,"Lenovo ThinkPad T14 GEN 3 Intel Core i5-1235U 8GB Soldered DDR4 512GB SSD M.2 Intel Iris Xe Graphics 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) Thunder Black Dos",320000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E16 Gen 2 Intel Core Ultra 7 155H 1x 16GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Black",330000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel® Core™ i7-13700H 16GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® Opal 2.0 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",325000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel® Core™ i5-13420H 8GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® Opal 2.0 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",270000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel Core i7-1355U Turbo up to 3.7GHz 8GB SO-DIMM DDR4-3200 Soldered 512GB SSD M.2 2242 PCIe Intel Iris Xe Graphics 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",300000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel Core i5-1335U Turbo up to 3.4GHz 8GB SO-DIMM DDR4-3200 Soldered 512GB SSD M.2 2242 PCIe Intel Iris Xe Graphics 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",268000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E15 Gen 4 Intel Core i7-1255U, 8GB, 512GB SSD M.2 2242 NVMe, Integrated,NVIDIA GeForce MX550 2GB GDDR6 No OS, 15.6″ FHD, Topload Case",345000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E15 Gen 4 Intel Core i7-1255U, 8GB, 512GB SSD M.2 2242 NVMe, Integrated, No OS, 15.6″ FHD, Topload Case",270000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E15 Gen 4 Intel Core i5-1235U, 8GB, 512GB SSD M.2 2242 NVMe, Integrated, No OS, 15.6″ FHD, Topload Case",272000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E15 AMD Ryzen™ 5 5625U 8GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Non-backlit, English (UK) NO OS",190000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 7 155H 1x 16GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Black",320000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 5 125U 1x 8GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Black",285000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkPad E14 Gen 5 Intel Core i7-13700H Turbo up to 3.7GHz 16GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 Opal 2.0 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",310000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo ThinkPad E14 Gen 5 Intel Core i5-1335U Turbo up to 3.4GHz 8GB SO-DIMM DDR4-3200 Soldered 512GB SSD M.2 2242 PCIe Intel Iris Xe Graphics 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",270000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo ThinkBook 16 G6 IRL 13th Gen Intel Core i5-1335U (3.40 GHz) 08GB DDR5 Ram 512GB SSD 16.0″ WUXGA  Arctic Grey DOS,193000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo ThinkBook 16 G6 IRL Intel Core i5-1335U 8GBx1 SO-DIMM DDR5-5200 512GB SSD M.2 2242 16″ WUXGA (1920×1200) IPS 300nits Anti-glare NO OS Arctic Grey,190000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkBook 15 G4 IAP Intel Core i7-1255U,8GB Soldered DDR4-3200 512GB SSD 15.6″ FHD IPS (1920×1080) Backlit,  Dos",232000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkBook 15 G4 IAP Intel Core i5-1235U 8GB Soldered DDR4 256GB SSD M.2 Intel Iris Xe Graphics 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Backlit, English Mineral Grey Dos",215000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,"Lenovo ThinkBook 15 G2 ITL Intel Core i5-1135G7 8GB Base DDR4 1TB HDD 15.6” FHD,WIFI AX 2*2 BT,FPR,Keyboad MINERAL GREY DOS",160000,,ZahComputers,Lenovo,,8.0,
Laptop,"Lenovo ThinkBook 14 G7 IML Intel® Core™ Ultra 7 155H 1x 8GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Arctic Grey",265000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo ThinkBook 14 G7 IML Intel® Core™ Ultra 5 125U 1x 8GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Arctic Grey",210000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo ThinkBook 15 G4 IAP 12th Gen Intel Core i7-1255U (3.5 GHz) 08GB Ram 512GB SSD 14″ FHD Mineral Grey DOS,258000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo ThinkBook 14 G2 11th Gen Core i5-1135G7 8GB DDR4 1TB HDD NVIDIA MX450 2GB Graphics 14″ FHD DOS,160000,,ZahComputers,Lenovo,,8.0,
Laptop,Lenovo V15 G4 IRU Intel® Core™ i3-1315U 8GB Soldered DDR4-3200 256GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) TN 250nits Anti-glare English (UK) Business Black Dos,125000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,Lenovo V15 G4 IRU Intel Core i7-1355U 8GB Soldered DDR4-3200 512GB SSD M.2 2242 15.6″ FHD (1920×1080) TN 250nits Anti-glare NO OS Business Black,215000,,ZahComputers,Lenovo,,8.0,512.0
