Category,Product Name,Price_PKR,Raw_Specs,Source,Brand,VRAM,RAM,Storage,Category_Enc,Brand_Enc,Fair_Price,Scalp_Score
GPU,"SAPPHIRE PULSE AMD Radeon RX 6800 XT with 16GB GDDR6, AMD RDNA 2 Gaming Graphics Card – Refurbished",110000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-40.737385208494
GPU,SAPPHIRE PULSE Radeon RX 6400 4GB GDDR6 PCI Express 4.0 Low Profile Video Card,45000,,ZahComputers,Sapphire,4,0,0,0,15,27178.55,65.57174683711972
GPU,MSI GeForce RTX 2060 SUPER™ VENTUS GP OC 8GB DDR6 256-Bit Graphic Card Used,66000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,-44.901703937513396
GPU,ASRock Intel Arc B580 Steel Legend 12GB OC 2800 MHz 19 Gbps 192 Bits GDDR6 7680 x 4320 650W Triple Fan Graphics Card,104000,,ZahComputers,Asrock,12,0,0,0,2,118813.46516666668,-12.467833629704304
GPU,MSI Gaming GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card (Open Box),685000,,ZahComputers,Msi,24,0,0,0,10,645109.9652937758,6.183447296161168
GPU,ASUS ROG Strix GeForce RTX 5070 Ti OC Edition 16GB 256-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,355000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,11.902684441318936
GPU,Sapphire Pure Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,155000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-16.493588248332454
GPU,Asus ROG Astral GeForce RTX™ 5080 16GB GDDR7 OC Edition Graphics Card White,649990,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,104.88908692961378
GPU,ZOTAC GAMING GeForce RTX 5070 Ti AMP Extreme INFINITY 16GB 256-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,329990,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,1.1953503329938049
GPU,ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition 16GB GDDR7 TUF-RTX5070TI-O16G-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,360000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,13.478778588379765
GPU,ZOTAC SOLID OC GeForce RTX 5090 32GB 512-Bit GDDR7 PCI Express 5.0 x16 DLSS 4.0 Video Card,980000,,ZahComputers,Zotac,32,0,0,0,16,951826.650932401,2.9599243769861543
GPU,ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition PCI Express 5.0 DLSS 4.0 Graphics Card,320000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,0.8700254118931247
GPU,MSI GeForce RTX 5060 Ti 16GB GAMING TRIO OC GDDR7 PCIe 5.0 x16 Graphics Card,185000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-45.5078095690531
GPU,COLORFUL GeForce RTX 3060 NB DUO 12G V2 L-V Graphics Card,96999,,ZahComputers,Colorful,12,0,0,0,4,206799.2887911256,-53.09509981053546
GPU,Zotac Gaming GeForce RTX 5070 Twin Edge DLSS 4 12GB GDDR7 192-bit 28 Gbps PCIe 5.0 Gaming Graphics Card,215000,,ZahComputers,Zotac,12,0,0,0,16,222812.53073593072,-3.5063246712950114
GPU,Nvidia Geforce RTX 2060 Super Founders Edition Graphics Card,65000,,ZahComputers,Nvidia,0,0,0,0,11,159915.1083333333,-59.35343403294237
GPU,ZOTAC AMP GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x8 ATX Graphics,172000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,-47.25415843730133
GPU,MSI GeForce RTX 5070 GAMING TRIO OC WHITE Graphics Card,259990,,ZahComputers,Msi,0,0,0,0,10,143075.09333333335,81.71576473780853
GPU,ASRock Steel Legend Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card,258000,,ZahComputers,Asrock,16,0,0,0,2,264479.6116286836,-2.4499474983276337
GPU,MAXSUN  RX 580 8GB 2048SP Overseas Edition M.2 Gaming Graphics Card,32000,,ZahComputers,Other,8,0,0,0,12,76107.12598124097,-57.954002877618294
GPU,MSI VENTUS GeForce RTX 5060 Ti 16G 3X OC PLUS GDDR7 PCIe 5.0 x16 Graphics Card,182000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-46.39146671117657
GPU,ASUS TUF Gaming GeForce RTX 5070 Ti White OC Edition 16GB GDDR7 PCI-Express 5.0 DLSS 4.0 Graphics Card,380000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,19.783155176623087
GPU,Gigabyte WindForce GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card,310000,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,-11.943795041073173
GPU,Gigabyte NVIDIA GeForce RTX 3060 Windforce OC 12GB GDDR6 Graphics Card,100000,,ZahComputers,Gigabyte,12,0,0,0,6,203398.71907142858,-50.835481926077186
GPU,INNO3D GEFORCE GTX 1660 SUPER TWIN X2 6GB DDR6 Graphic Card (Used),48000,,ZahComputers,Other,6,0,0,0,12,55875.314579365084,-14.094443384616683
GPU,ASUS TUF Gaming GeForce RTX 4090 OC Edition 24GB GDDR6X Gaming Graphics Card (Used),700000,,ZahComputers,Asus,24,0,0,0,3,653772.9848461956,7.070805344561562
GPU,INNO3D GeForce RTX™ 4060 TWIN X2 V2 GDDR6 128-bit Graphic Card,108000,,ZahComputers,Other,0,0,0,0,12,476811.44833333336,-77.349537143559
GPU,"XFX Swift AMD Radeon RX 9070XT 16GB GDDR6, 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card – Black",275000,,ZahComputers,Other,16,0,0,0,12,259996.07661782653,5.770826843755814
GPU,"XFX Swift AMD Radeon RX 9070XT 16GB GDDR6, 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card – White",285000,,ZahComputers,Other,16,0,0,0,12,259996.07661782653,9.6170387289833
GPU,"XFX Quicksilver AMD Radeon RX 9070XT 16GB GDDR6 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card  – White",269000,,ZahComputers,Other,16,0,0,0,12,259996.07661782653,3.4630997126193233
GPU,"XFX Quicksilver AMD Radeon RX 9070XT 16GB GDDR6 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card  – Black",285000,,ZahComputers,Other,16,0,0,0,12,259996.07661782653,9.6170387289833
GPU,Sapphire Nitro+ AMD Radeon RX 6800 XT OC 16GB Gaming Graphics Card – Factory Refurbished,125000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-32.65611955510682
GPU,COLORFUL iGame GeForce RTX 3050 Ultra W DUO OC 8GBV2-V GDDR6 Graphics Card,80000,,ZahComputers,Colorful,0,0,0,0,4,80543.17857142858,-0.6743942579157954
GPU,ZOTAC GAMING GeForce RTX 4070Ti AMP Extreme AIRO DLSS 3 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0 Gaming Graphics Card (Open Box),195000,,ZahComputers,Zotac,12,0,0,0,16,222812.53073593072,-12.482480515825708
GPU,Sapphire Pulse AMD Radeon RX 6650 XT 8GB Graphics Card,90000,,ZahComputers,Sapphire,8,0,0,0,15,91691.58333333334,-1.844862169283087
GPU,Sapphire PULSE Radeon RX 7600 8GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card,92500,,ZahComputers,Sapphire,8,0,0,0,15,91691.58333333334,0.881669437125716
GPU,Sapphire NITRO+ Radeon RX 7800 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card,200000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,7.750208711829094
GPU,Gigabyte GeForce RTX 5070 AERO OC 12GB GDDR7 PCI Express 5.0 ATX Graphics Card,275000,,ZahComputers,Gigabyte,12,0,0,0,6,203398.71907142858,35.20242470328775
GPU,Gigabyte GeForce RTX 5070 WINDFORCE OC SFF 12GB GDDR7 PCI Express 5.0 ATX Graphics Card,239990,,ZahComputers,Gigabyte,12,0,0,0,6,203398.71907142858,17.989926925607367
GPU,SAPPHIRE PULSE Radeon RX 550 4GB GDDR5 Video Card – Refurbished,19000,,ZahComputers,Sapphire,4,0,0,0,15,27178.55,-30.09192911321612
GPU,SAPPHIRE PULSE Radeon RX550 2GB GDDR5 Video Graphics Card – Refurbished,16000,,ZahComputers,Sapphire,2,0,0,0,15,189713.51333333337,-91.56623072396143
GPU,MSI GeForce RTX 5070 Ti 16GB Vanguard SOC Launch Edition Graphics Card,405000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,19.293714186667525
GPU,EASE E360 GeForce RTX 3060 Graphics Card – 12GB,88999,,ZahComputers,Other,12,0,0,0,12,105749.48051948052,-15.839775701210042
GPU,Gigabyte GeForce RTX 5070 Ti AERO OC 16GB GDDR7 VRAM PCIe 5.0 x16 Interface Graphics Card,375000,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,6.519602772895356
GPU,Gigabyte GeForce RTX 5070 Ti GAMING OC 16GB GDDR7 VRAM PCIe 5.0 x16 Interface Graphics Card,349990,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,-0.5845446013716128
GPU,MSI SUPRIM SOC GeForce RTX 5080 16GB GDDR7 Boostable 2760 MHz (OC) Graphics Card,579990,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,70.83743528672913
GPU,"ZOTAC GAMING GeForce RTX 4080 SUPER Trinity Black Edition DLSS 3 16GB GDDR6X 256-bit 23 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA RGB Lighting,",332000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,1.811740690790458
GPU,MAXSUN Intel Arc B580 iCraft 12G Graphics Card,99000,,ZahComputers,Other,12,0,0,0,12,105749.48051948052,-6.382518842007149
GPU,MAXSUN Intel Arc B580 Milestone 12G ATX Graphics Card,89000,,ZahComputers,Other,12,0,0,0,12,105749.48051948052,-15.838830070087234
GPU,MSI Ventus GeForce RTX 3050 6GB 2X E OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,72000,,ZahComputers,Msi,6,0,0,0,10,66140.98698412698,8.858369496782846
Laptop,"₨382,500.00-₨765,000.00",382500,,ZahComputers,Other,0,0,0,1,12,583382.2619047619,-34.43407093813152
Laptop,"₨765,000.00-₨1,147,500.00",765000,,ZahComputers,Other,0,0,0,1,12,583382.2619047619,31.131858123736972
Laptop,"₨1,147,500.00-₨1,530,000.00",1147500,,ZahComputers,Other,0,0,0,1,12,583382.2619047619,96.69778718560545
Laptop,HP 15-FD0532NIA Laptop 13th Gen Core i3-1315U 4GB DDR4 256GB SSD Intel UHD Graphics 15.6″ FHD DOS Silver,103000,,ZahComputers,Hp,0,4,256,1,7,104665.64365079362,-1.5913948385497618
Laptop,HP 250 G10 Laptop 13th Gen Core i3-1315U 8GB DDR4 512GB SSD Intel UHD Graphics 15.6″ FHD DOS Turbo Silver,117000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,-34.69152391943992
Laptop,Dell Inspiron 14 5440 Laptop 13th Gen Core i5-1334U 8GB DDR5 512GB SSD Intel UHD Graphics 14″ FHD+ Windows 11 Home Carbon Black,143000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,-8.614449374281016
Laptop,"HP 15-FD0150WM Intel Core i5-1334U 8GB DDR4 512GB SSD Intel Iris Xe Graphics 15.6″ FHD IPS Touchscreen, Windows 11 Natural Silver",138000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,-22.969489751134272
Laptop,Lenovo LOQ 15 Gaming Laptop 13th Gen Core i5-13450HX 16GB DDR5 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 144Hz DOS Luna Gray,250000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-14.651274833593888
Laptop,HP Victus 15-FA2082WM Gaming Laptop 13th Gen Core i5-13420H 16GB DDR4 512GB SSD NVIDIA RTX 4050 6GB Graphics 15.6″ FHD IPS 144Hz Windows 11 Home Mica Silver,220000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,-8.426434645708321
Laptop,HP 250 G10 Laptop 13th Gen Core i7-1355U 16GB DDR4 512GB SSD Intel Iris Xe Graphics 15.6″ FHD DOS,178000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,-25.908660758800366
Laptop,Lenovo V15 G4 Laptop 13th Gen Core i7-13620H 16GB DDR4 512GB SSD Intel UHD Graphics 15.6″ FHD IPS DOS Iron Grey,177000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-39.573102582184475
Laptop,"HP Omnibook X Flip 16-BE0003DX AMD Ryzen 5 220 8GB DDR5 512GB SSD, AMD Radeon 740M Graphics 16″ WUXGA IPS 2K Touch Screen Windows 11 Meteor Silver",165000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,-7.898302963312716
Laptop,HP Omnibook X Flip X360 16-AS0043DX Laptop Intel Core Ultra 9-288V 32GB DDR5 2TB SSD Intel Arc 140V Graphics 16″ 3K OLED Touch Screen Windows 11 Home Eclipse Grey,370000,,ZahComputers,Hp,0,32,0,1,7,557260.3968253968,-33.60375111746367
Laptop,"HP OmniBook Ultra Flip 4-FH0013DX Laptop Intel Core Ultra 7 Series 2 256V 16GB DDR5 1TB SSD Intel Arc Graphics, 14.1″ UWVA 3K OLED Touch Windows 11 Home Eclipse gray",390000,,ZahComputers,Hp,0,16,0,1,7,336483.9823232323,15.904477029566094
Laptop,HP OmniBook Ultra Flip 14-FH0033DX Laptop Intel Core Ultra 9 Series 2 288V 32GB DDR5 2TB SSD Intel Arc Graphics 14.1″ UWVA 3K OLED Touch Screen Windows 11 Home Eclipse Gray,500000,,ZahComputers,Hp,0,32,0,1,7,557260.3968253968,-10.27533934792389
Laptop,HP Victus Gaming Laptop 15-FA2787NR Intel Core i7-13620H 13th Generation 16GB Ram DDR4 512GB SSD NVme NVIDIA GeForce RTX™ 5060 8GB GDDR7 Graphics 15.6″ FHD (1920×1080) IPS 144Hz Backlit KB Windows 11 Mica Silver,335000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,39.441565425853234
Laptop,Lenovo ThinkBook 16 AMD Ryzen 5 7533HS 16GB DDR5 512GB SSD M.2 NVMe 16″ WUXGA 2GB AMD Radeon 660M GC FPR | Backlit Keyboard,175000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-40.25589238351572
Laptop,"Lenovo Legion Pro 5 16IAX10 Intel Core Ultra 9 275HX 32GB (2x 16GB) SO-DIMM DDR5-5600 1TB SSD M.2 2280 PCIe 4.0×4 NVMe 16″ WQXGA (2560×1600) OLED 500nits Glossy, 100% DCI-P3, 165Hz NVIDIA® GeForce RTX™ 5070 8GB GDDR7 DOS Eclipse Black",680000,,ZahComputers,Lenovo,0,32,0,1,8,595876.9603174602,14.117518428254424
Laptop,Acer Nitro V 15 ANV15-52-54T0 Gaming Laptop 13th Gen Core i5-13420H 16GB DDR4 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 165Hz Windows 11 Home Black,275000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,-8.893530361000902
Laptop,Acer Nitro V 15 ANV15-52-769M Gaming Laptop 13th Gen Core i7-13620H 16GB DDR4 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 165Hz Windows 11 Home Black,320000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,6.014801034471677
Laptop,Acer Nitro V 16S AI ANV16S-41-R89V Gaming Laptop AMD Ryzen 7 260 16GB DDR5 512GB SSD NVIDIA RTX 5060 8GB Graphics 4-Zone RGB Keyboard 16″ WUXGA IPS 180Hz Windows 11 Home Black,345000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,14.297207365289777
Laptop,Acer Predator Helios Neo 16S PHN16S-71-76TK Gaming Laptop Intel Core Ultra 7-255HX 16GB DDR5 512GB SSD NVIDIA RTX 5060 8GB Graphics 16″ WQXGA OLED 240Hz Windows 11 Home Black,440000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,45.77035142239856
Laptop,Acer Predator Helios Neo 16S AI PHN16S-71-956N Gaming Laptop Intel Core Ultra 9-275HX 16GB DDR5 1TB SSD NVIDIA RTX 5060 8GB Graphics 16″ WQXGA OLED 240Hz Windows 11 Home,480000,,ZahComputers,Acer,0,16,0,1,0,495687.9320091674,-3.164880763907169
Laptop,"Acer Predator Helios Neo 16S AI PHN16S-71-97CK Gaming Laptop Intel Core Ultra 9 275HX, 16GB DDR5 1TB SSD NVIDIA RTX 5070 8GB Graphics 16″ WQXGA OLED 240Hz Windows 11 Home",550000,,ZahComputers,Acer,0,16,0,1,0,495687.9320091674,10.956907458023036
Laptop,Acer Predator Helios 18 AI PH18-73-96Y0 Gaming Laptop Intel Core Ultra 9 275HX 32GB DDR5 1TB SSD NVIDIA RTX 5080 16GB Graphics 18″ WQXGA IPS Mini LED 250Hz Windows 11 Home,910000,,ZahComputers,Acer,0,32,0,1,0,715392.3015873015,27.202934387315302
Laptop,Asus Zenbook UX3405CA Intel Core Ultra 7 255H 16GB DDR5 512GB SSD Intel Arc Graphics 14″ FHD+ OLED 60Hz Touch Screen Windows 11 Home Jasper Grey,262000,,ZahComputers,Asus,0,16,512,1,3,276356.24420432514,-5.194832577660445
Laptop,Dell 15 DC15250 Intel Core i5 13th Gen 8GB 512GB SSD 15.6″ FHD 120Hz IPS Display Backlit KB Dos Carbon Black,148000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,-5.419150401353778
Laptop,HP EliteBook 840 G11 Ultra 5 14″ Display 32GB Ram 512GB SSD Window 11,205000,,ZahComputers,Hp,0,32,512,1,7,318768.8906926407,-35.69008583159938
Laptop,Lenovo Legion 5 16IAX10 Intel Core U9 275HX 32GB RAM DDR5-5600 1TB SSD 16″ WQXGA (2560×1600) OLED 500nits Display RTX 5070 8GB GDDR7 Backlit Keyboard 24-Zone RGB Win 11 Home Eclipse Black,630000,,ZahComputers,Lenovo,0,32,0,1,8,595876.9603174602,5.726524426176895
Laptop,Lenovo LOQ 15IAX9E Intel Core i5 12th Gen 16GB D5 512GB SSD 15.6 FHD IPS 144Hz Display NVIDIA RTX 2050 4GB Graphics Backlit KB DOS Luna Grey,182000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-37.866128078856356
Laptop,HP Victus 15-FB3093DX AMD Ryzen 7 16GB D5 512GB SSD 15.6″ FHD Display NVIDIA GeForce RTX 4050 6GB Graphics Backlit KB Win11 Mica Silver,233000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,-3.0152694202274497
Laptop,"Acer Nitro V 16 ANV16-41-R2YJ Gaming Laptop AMD Ryzen 7-8845HS 16GB DDR5, 512GB SSD, NVIDIA RTX 4060 8GB Graphics 16″ WUXGA IPS 165Hz DOS Black",310000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,2.7018385021444375
Laptop,Acer Nitro V 15 ANV15-52-99CV Gaming Laptop 13th Gen Core i9-13900H 16GB DDR5 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 165Hz DOS,335000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,10.984244832962538
Laptop,Asus TUF A15 FA507UV-8945 Gaming Laptop AMD Ryzen 9 8945H 16GB RAM DDR5 512GB SSD NVIDIA RTX 4060 8GB Graphics Card 15.6″ WQHD 2.5K IPS 165Hz Windows 11 Home Eclipse Gray,420000,,ZahComputers,Asus,0,16,512,1,3,276356.24420432514,51.97774930298708
Laptop,HP OMEN 16-AP0167AX Gaming Laptop – AMD Ryzen 9 8940HX 16GB RAM 512GB SSD RTX 5060 8GB 16” 2K Display – Shadow Black,420000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,74.82226113092048
Laptop,"Lenovo ThinkBook 14 Gen 8 – Intel Core Ultra 7 255H, 16GB RAM, 512GB SSD, 14″ WUXGA IPS, Intel Arc Graphics, Backlit Keyboard, Fingerprint Reader DOS",250000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-14.651274833593888
Laptop,Asus Expertbook B1403CVA-I516G512D Intel Core i5 1334U 13th Gen 16GB D5 512GB SSD 14.0″ FHD Backlit KB Fingerprint Reader DOS Gentle Gray,150000,,ZahComputers,Asus,0,16,512,1,3,276356.24420432514,-45.72223239179033
Laptop,Asus Vivobook S 14 K5406SA-PP075W Intel Core Ultra 7 256V 16GB D5 1TB SSD 14.0″ 3K OLED Backlit KB Win11 Black,355000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,-8.092086352548943
Laptop,Asus Vivobook Pro15 N6506CU-MA018 Ultra 7-255H 16GB 1TB SSD 15.6 OLED Nvidia 8GB RTX 4050 GDDR6 Backlit KB Dos Silver,440000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,13.914033816559057
Laptop,Asus Vivobook Pro15 N6506MV-MA022 Ultra 7-155H 16GB 1TB SSD 15.6 OLED Nvidia 8GB RTX 4060 GDDR6 Backlit KB Dos Silver,390000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,0.969257246495527
Laptop,Asus Vivobook S 15 K5507QA-MA048W Snapdragon X Plus X1P 42 100 16GB D5 1TB SSD 15.6″ 3K OLED Win11 Cool Silver,335000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,-13.269996980574355
Laptop,Lenovo Legion 5 16IAX10 Gaming Laptop 16″ WQXGA IPS 240Hz Display Intel Core Ultra 9 275HX 32GB RAM 1TB SSD GeForce RTX 5060 8GB Win11 English KB Storm Grey,468000,,ZahComputers,Lenovo,0,32,0,1,8,595876.9603174602,-21.46029614055431
Laptop,"MSI Katana 15 HX 14th Gen i7-14650HX 16GB DDR5 RAM 1TB SSD 15.6’’ (QHD, 2560×1440) 165Hz NVIDIA RTX 5070/8GB Graphic, 4-ZONE RGB Backlit Keyboard Black Windows 11 ENG KB",470000,,ZahComputers,Msi,0,16,0,1,10,461066.875,1.9374900875279752
Laptop,Lenovo LOQ 15IRX9 Intel Core i5 13450HX 13th Gen 24GB D5 512GB SSD 15.6″ FHD Display NVIDIA GeForce RTX 4050 6GB Graphics Backlit KB Dos Luna Grey,269000,,ZahComputers,Lenovo,0,24,512,1,8,292647.56926406914,-8.080562337673431
Laptop,"Lenovo Legion 5 151RX10 I7-14700HX 2x 8GB SO-DIMM DDR5-4800 1TB SSD M.2 2242 PCIe 4.0×4 NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 15.6″ WQXGA OLED 165Hz Laptop",450000,,ZahComputers,Lenovo,0,8,0,1,8,279587.343073593,60.95149195704148
Laptop,ASUS ROG STRIX G16 G614FM-WS94 Gaming Laptop  AMD Ryzen 9 9955HX 16GB 1TB SSD NVIDIA GeForce RTX 5060 8GB 16″ WUXGA Gray Gaming Laptop,540000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,39.80358695668612
Laptop,"Lenovo ThinkBook 16 G8 IAL Intel Core Ultra 7 255H Processor 16GB DDR5 Ram 512GB SSD 16″ WUXGA (1920 x 1200) IPS LED Display (300nits, 60Hz) Intel® Arc 140T GPU Backlit Keyboard Arctic Grey",255000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-12.944300330265769
Laptop,ASUS Expert Book B1503CVA-I516512G8D 13th Gen Core i5-1334U Intel UHD Graphics 15.6″ FHD Laptop,153000,,ZahComputers,Asus,0,0,0,1,3,99440.85873015871,53.86029641515728
Laptop,Microsoft 8WX-00002 Surface Slim Pen 2 Commercial Matte Black,33000,,ZahComputers,Microsoft,0,0,0,1,9,62793.1987012987,-47.44653771027357
Laptop,Microsoft Surface Pro Signature Keyboard Cover with Fingerprint Reader Black,60000,,ZahComputers,Microsoft,0,0,0,1,9,62793.1987012987,-4.448250382315579
Laptop,Microsoft Surface Pro 10 ZDX-00007 Intel Core Ultra 7 165U Processor 16GB RAM 1TB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,475000,,ZahComputers,Microsoft,0,16,0,1,9,455272.9733766233,4.333010694016659
Laptop,Microsoft Surface Pro 10 ZDW-00007 Intel Core Ultra 7 165U Processor 16GB RAM 512GB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,415000,,ZahComputers,Microsoft,0,16,512,1,9,387531.6848628907,7.0880178860285055
Laptop,Microsoft Surface Pro 10 ZDV-00007 Intel Core Ultra 7 165U Processor 16GB RAM 256GB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,390000,,ZahComputers,Microsoft,0,16,256,1,9,360964.27948717953,8.043931813439102
Laptop,Microsoft Surface Pro 10 ZDT-00007 Intel Core Ultra 5 135U Processor 16GB RAM 256GB SSD 13″ Pixel Sense Flow Display Windows 11 Pro Platinum,320000,,ZahComputers,Microsoft,0,16,256,1,9,360964.27948717953,-11.348568768460225
Laptop,HP OmniBook X Flip 16-AS0023DX Intel Core Ultra 7 256V 16GB 1TB SSD 16″ 2K Touchscreen x360 Display Backlit KB Win11 Eclipse Gray,260000,,ZahComputers,Hp,0,16,0,1,7,336483.9823232323,-22.730348646955935
Laptop,Acer Nitro Lite NL16-71G-55JR Intel Core i5-13420H 13th Gen 16GB D5 512GB SSD 16″ WUXGA IPS 165Hz Display NVIDIA GeForce RTX 3050 6GB Graphics Backlit KB Win11 Pearl White,199000,,ZahComputers,Acer,0,16,512,1,0,301844.6451603952,-34.07204560668792
Laptop,Lenovo ThinkBook 14 G7 – Meteor Lake – 14th Gen Core Ultra 7 155H 16GB 512-GB SSD Intel Integrated Arc Graphics 14″ WUXGA 1200p IPS 300nits Display DolbyAudio Backlit KB FP Reader TPM 2.0 Arctic Grey,235000,,ZahComputers,Lenovo,0,16,0,1,8,369504.4158591408,-36.401301333950876
Laptop,"HP 15-FD0558NIA Laptop, Intel Core i7-1355U, 8GB DDR4 3200MHz, 512GB PCIe NVMe SSD, Intel Iris Xe Graphics, 15.6″ FHD Anti-Glare Display, Backlit Keyboard, Natural Silver",185000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,3.265539101740288
Laptop,"Dell Alienware 16 Aurora Intel Core 7 240H Processor 1TB SSD 32GB DDR5 Ram NVIDIA GeForce RTX 5060 8GB 16.0″ WQXGA+ (2560 x 1600) Anti-Glare Display 120Hz, 300 nits Windows 11 Home",450000,,ZahComputers,Dell,0,32,0,1,5,460326.1904761905,-2.243233317988796
Laptop,Lenovo Legion Pro 5 Gen 10 – Intel Core™ Ultra 9 275HX Windows 11 Home 64 – NVIDIA GeForce RTX™ 5070 Ti Laptop GPU 12GB GDDR7 – 32 GB DDR5 – 1 TB SSD M.2 2242 PCIe Gen4 TLC – 16″ WQXGA (2560 x 1600) OLED Glare Non-Touch HDR 1000 True Black 100%DCI-P3 500 nits 165Hz Window 11 Home,780000,,ZahComputers,Lenovo,0,12,0,1,8,664769.6421356421,17.333877866950765
Laptop,"HP OMEN Slim Gaming Laptop 16-AN0119NR Intel Core Ultra 9 285H Processor 1TB SSD 16GB DDR5 Ram NVIDIA® GeForce RTX™ 5070 8GB 16.0″ WQXGA (2560×1600) IPS LED Display (240Hz, 500nits) 4-Zone RGB Backlit Keyboard Windows 11 Shadow Black",595000,,ZahComputers,Hp,0,16,0,1,7,336483.9823232323,76.82862521177391
Laptop,"Lenovo LOQ 15IRX9 Gaming Laptop 13th Gen Core i7-13650HX, 24GB DDR5, 512GB SSD, NVIDIA RTX 3050 6GB Graphics, 15.6″ FHD IPS 144Hz, DOS, Luna Grey",260000,,ZahComputers,Lenovo,0,24,512,1,8,292647.56926406914,-11.15593385797432
